"participant_id","condition","array_length","band","n_trials","dist","inward"
"experience.5c2fcd716ea6880001dc8e3d","experience","2","middle",20,2.72553191489362,-0.45
"experience.5c2fcd716ea6880001dc8e3d","experience","10","extreme",22,7.50193423597679,3.09090909090909
"experience.5c2fcd716ea6880001dc8e3d","experience","10","middle",10,2.69787234042553,1.4
"experience.5c2fcd716ea6880001dc8e3d","experience","20","extreme",11,7.84429400386847,2.45454545454545
"experience.5c2fcd716ea6880001dc8e3d","experience","20","middle",20,3.25,0.95
"experience.5c4a4b329ba9e00001ffc4f3","experience","2","extreme",17,9.52315394242803,4.17647058823529
"experience.5c4a4b329ba9e00001ffc4f3","experience","2","middle",13,2.59574468085106,3.46153846153846
"experience.5c4a4b329ba9e00001ffc4f3","experience","10","extreme",17,8.15769712140175,-1.47058823529412
"experience.5c4a4b329ba9e00001ffc4f3","experience","10","middle",15,2.48794326241135,0.733333333333334
"experience.5c4a4b329ba9e00001ffc4f3","experience","20","extreme",21,8.32826747720365,0.571428571428572
"experience.5c4a4b329ba9e00001ffc4f3","experience","20","middle",11,2.95744680851064,2.81818181818182
"experience.5caf7f17a85c43001737b4b3","experience","2","extreme",15,8.71159420289855,1.86666666666667
"experience.5caf7f17a85c43001737b4b3","experience","2","middle",16,2.86684782608696,0.875
"experience.5caf7f17a85c43001737b4b3","experience","10","extreme",14,8.23291925465839,4.42857142857143
"experience.5caf7f17a85c43001737b4b3","experience","10","middle",15,2.86231884057971,4.33333333333333
"experience.5caf7f17a85c43001737b4b3","experience","20","extreme",16,7.50815217391304,-0.8125
"experience.5caf7f17a85c43001737b4b3","experience","20","middle",16,2.9375,2.75
"experience.5d17ce93ac37cd0019535088","experience","2","extreme",12,8.36917562724014,2.66666666666667
"experience.5d17ce93ac37cd0019535088","experience","2","middle",18,3.15890083632019,0.111111111111111
