"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
1.1409676063414,"exp1","experience.653703627539f3a8b2ed4af3","experience","8",24,0.729152067274001,0.910373489364029,0.814739658885725,-2.45833333333333,3.54166666666667,5.75574697049877,6.43135435507792,1767.04166666667
1.42412666382834,"exp1","experience.653703627539f3a8b2ed4af3","experience","12",22,0.908605737158105,0.87267008387698,0.890456649622467,-3.22727272727273,3.68181818181818,6.09591446463721,5.97415066687108,1795.31818181818
1.03716621008713,"exp1","experience.653feb348f4df4e625de5909","experience","2",21,0.801118568232662,0.753154795288839,0.776766561625408,3.33333333333333,4.28571428571429,5.82768433959019,5.65053726901889,4406.85714285714
1.23220378808508,"exp1","experience.653feb348f4df4e625de5909","experience","6",23,0.894823845438578,0.794587155963303,0.843217370809678,6.65217391304348,6.65217391304348,6.5637644650436,6.18521761913414,4410.91304347826
1.08239974318896,"exp1","experience.653feb348f4df4e625de5909","experience","8",21,0.917442668519805,0.68731778425656,0.794087313907896,5.85714285714286,6.33333333333333,6.76264248155507,5.85336695944349,4202.61904761905
1.25941642274394,"exp1","experience.653feb348f4df4e625de5909","experience","12",21,0.847776249426869,0.854041570438799,0.850903143396026,8.42857142857143,8.42857142857143,5.56134618852049,5.58185836949871,4342.38095238095
0.841010110677073,"exp1","experience.659daa1ed4e13d6428103c1f","experience","2",22,0.818704873646209,0.575381565906839,0.686343712883069,-6.04545454545455,6.31818181818182,7.38915198785132,6.19453746233683,2279.90909090909
0.58953468121017,"exp1","experience.659daa1ed4e13d6428103c1f","experience","6",23,0.546727933002298,0.512932832707551,0.529560862786529,-4.04347826086957,6.04347826086957,7.53961867751755,7.30287722820784,2104.17391304348
0.650117676601838,"exp1","experience.659daa1ed4e13d6428103c1f","experience","8",23,0.768575851393189,0.425328383780697,0.571749179873428,-3,6.04347826086957,8.31922389204714,6.18873131238681,2238.04347826087
1.0257861938987,"exp1","experience.659daa1ed4e13d6428103c1f","experience","12",24,0.985783298826777,0.604912478825522,0.772212806730183,-2.20833333333333,4.29166666666667,8.01040989379861,6.27495019900557,2319.33333333333
1.06814390150767,"exp1","experience.663299ea88551960f4132bb7","experience","2",24,1.1259163432514,0.552566604745221,0.788760908652033,1.16666666666667,4.33333333333333,8.77733824497305,6.1489659788208,3839.70833333333
1.32533128189767,"exp1","experience.663299ea88551960f4132bb7","experience","6",24,1.15652138459657,0.651612606817973,0.868103631058931,3.45833333333333,4.70833333333333,8.8804458694696,6.66580610387767,4213.29166666667
1.09327758016574,"exp1","experience.663299ea88551960f4132bb7","experience","8",23,0.944901812688822,0.674057112068965,0.798071291959407,5.39130434782609,6.52173913043478,8.56502678305599,7.23408707511022,4148.21739130435
1.27653848617114,"exp1","experience.663299ea88551960f4132bb7","experience","12",24,1.17991407089152,0.620369553324039,0.855559913226255,6.70833333333333,7.29166666666667,10.1316515099386,7.34649674965923,4025.08333333333
0.856312348114913,"exp1","experience.66a337531d9c242e4a71267a","experience","2",23,0.630532971996387,0.764632237871675,0.694352819126901,-7.39130434782609,7.73913043478261,7.10730849141184,7.82667981944116,1780.91304347826
0.684725347616218,"exp1","experience.66a337531d9c242e4a71267a","experience","6",24,0.528460260557839,0.668978748524203,0.594582781244762,-4.20833333333333,6.875,7.00724262997667,7.88400968388879,1702.54166666667
0.492655293886603,"exp1","experience.66a337531d9c242e4a71267a","experience","8",24,0.516800246609124,0.402920058881846,0.456321362412391,-3.125,6.45833333333333,7.76547076691968,6.85671151162299,1736.29166666667
0.891544200872108,"exp1","experience.66a337531d9c242e4a71267a","experience","12",24,0.896097046413502,0.565971740277045,0.712155604356077,-0.791666666666667,4.54166666666667,8.07830786557522,6.42007720392425,1726.375
1.0110887425575,"exp1","experience.66a9f9fffd341dfea501d53b","experience","2",22,0.662416514875531,0.886271324126726,0.766211956159748,0,3.09090909090909,5.41382709453523,6.26213108408677,3899.63636363636
1.33290219547328,"exp1","experience.66a9f9fffd341dfea501d53b","experience","6",24,0.898358987406183,0.842452680133609,0.869956859081215,2.95833333333333,3.70833333333333,6.74966451125482,6.53627004391316,3676.54166666667
0.990359094959659,"exp1","experience.66a9f9fffd341dfea501d53b","experience","8",21,0.788086725867835,0.728129994672349,0.757515401498541,4,5.33333333333333,6.68509358128038,6.42576658387746,3824.52380952381
1.44744186202238,"exp1","experience.66a9f9fffd341dfea501d53b","experience","12",24,0.957786905527787,0.836676465502334,0.895185881714746,2.29166666666667,3.04166666666667,6.47346870707268,6.05036230799206,3814.625
1.77092991965697,"exp1","experience.66ea6bd034571ff4a00f2171","experience","2",24,1.38686648777277,0.642160540135034,0.94371125503691,-4.625,5.20833333333333,8.79064060912745,5.98170520014563,3417.5
1.54010335648489,"exp1","experience.66ea6bd034571ff4a00f2171","experience","6",24,1.09256065771005,0.761509433962264,0.912137735225452,-2.16666666666667,3.08333333333333,8.05045232323598,6.72101937575509,3984.5
1.6145324234957,"exp1","experience.66ea6bd034571ff4a00f2171","experience","8",23,0.925233644859813,0.922422523799879,0.92382701508245,0.869565217391304,1.91304347826087,6.24721281726417,6.23771519942125,4142.4347826087
