"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"experience.698e495c1fc8060e7080c7b9","experience","7",24,13.2518115942029,7.02717391304348,0.53028024606972
"experience.699085db00ce46f1d7f46540","experience","3",13,14.4492596605273,7.79848320693391,0.539715071232192
"experience.699085db00ce46f1d7f46540","experience","5",16,13.4829812206573,7.20598591549296,0.534450489662677
"experience.699085db00ce46f1d7f46540","experience","7",25,13.1027230046948,7.10704225352113,0.542409562575245
"experience.6995ebe917abe5d36a3b17e0","experience","3",21,13.3863687655157,8.63349131121643,0.644946472224564
"experience.6995ebe917abe5d36a3b17e0","experience","5",17,12.6805129634792,8.67744633398383,0.684313509948335
"experience.6995ebe917abe5d36a3b17e0","experience","7",20,13.1931279620853,8.39834123222749,0.63656937584194
"experience.6997463b53dc974a895c3f7d","experience","3",15,14.2253968253968,8.04857142857143,0.565788886409284
"experience.6997463b53dc974a895c3f7d","experience","5",6,13.6269841269841,7.32857142857143,0.537798485730926
"experience.6997463b53dc974a895c3f7d","experience","7",12,12.9404761904762,6.87142857142857,0.531002759889604
"experience.69ab40ce103bf88603a63252","experience","3",38,19.4299516908213,6.96453089244851,0.358443036980816
"experience.69ab40ce103bf88603a63252","experience","5",38,15.8684210526316,4.97025171624714,0.313216526065326
"experience.69ab40ce103bf88603a63252","experience","7",32,17.0852958937198,7.02717391304348,0.411299514901964
"experience.69adbd35d535ed1bd0cdce42","experience","3",19,14.3832080200501,4.59774436090226,0.319660562128631
"experience.69adbd35d535ed1bd0cdce42","experience","5",16,13.3755952380952,5.375,0.401851274976637
"experience.69adbd35d535ed1bd0cdce42","experience","7",22,14.7502164502165,7.32034632034632,0.496287382971855
"experience.69b9a9800190f414ab589c05","experience","3",21,15.8805031446541,8.12690925426774,0.511753889674682
"experience.69b9a9800190f414ab589c05","experience","5",24,14.5408805031447,6.31957547169811,0.434607482698962
"experience.69b9a9800190f414ab589c05","experience","7",26,13.9245283018868,6.56458635703919,0.471440483635606
"experience.69b9bede6c5d94595aa6f31f","experience","3",24,14.5070754716981,8.12814465408805,0.560288300005419
"experience.69b9bede6c5d94595aa6f31f","experience","5",20,13.3561320754717,7.42216981132075,0.555712519865796
"experience.69b9bede6c5d94595aa6f31f","experience","7",16,12.6173349056604,8.47228773584906,0.671479975699799
"experience.69bf4d1a17c6fd5e56da4309","experience","3",7,13.6520847573479,8.43403964456596,0.617784008411355
"experience.69bf4d1a17c6fd5e56da4309","experience","5",14,12.8161312371839,7.37252221462748,0.575253333333333
"experience.69bf4d1a17c6fd5e56da4309","experience","7",14,13.2142857142857,7.15823650034176,0.541704383809647
