"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"experience.66789a1e138a59bb4ad16fa5","experience","5",5,11.187619047619,5.29790476190476,0.47355069379416
"experience.66789a1e138a59bb4ad16fa5","experience","7",7,13.008843537415,7.10448979591837,0.546127699628719
"experience.66d8e14e71c04a7d23ff43c9","experience","3",12,13.9166666666667,9.14166666666667,0.65688622754491
"experience.66d8e14e71c04a7d23ff43c9","experience","5",15,14.355223880597,6.77621890547264,0.472038538850766
"experience.66d8e14e71c04a7d23ff43c9","experience","7",27,15.9793624470241,6.9677722498618,0.436048201107011
"experience.66fcd1c4584eed5dbd49859c","experience","3",2,12.3429951690821,5.79444444444444,0.46945205479452
"experience.66fcd1c4584eed5dbd49859c","experience","5",4,11.75,7.3,0.621276595744681
"experience.66fcd1c4584eed5dbd49859c","experience","7",5,12.1429951690821,7.80444444444444,0.642711648631445
"experience.6716283de5fe806da4523e16","experience","3",22,14.478888410168,6.74090909090909,0.465568136168187
"experience.6716283de5fe806da4523e16","experience","5",15,14.8511848341232,6.67611374407583,0.44953408220577
"experience.6716283de5fe806da4523e16","experience","7",24,13.8526856240126,7.21504739336493,0.520841054882395
"experience.67352889b3b5e7bc6bb4981b","experience","3",2,12.9423076923077,9.91490384615384,0.766084695393759
"experience.67352889b3b5e7bc6bb4981b","experience","5",4,12.0576923076923,3.21754807692308,0.266846092503987
"experience.67352889b3b5e7bc6bb4981b","experience","7",12,10.8814102564103,6.13509615384616,0.563814432989691
"experience.675758f40df8b09c8aa98ad0","experience","3",8,13.1702898550725,8.9381038647343,0.678656579550665
"experience.675758f40df8b09c8aa98ad0","experience","5",2,11.5,7.55,0.656521739130435
"experience.675758f40df8b09c8aa98ad0","experience","7",9,10.9243156199678,7.83306494900698,0.717030267295597
"experience.67df65cf111af9caf43e00a5","experience","3",33,15.0910527071665,6.83334769495907,0.452807887399005
"experience.67df65cf111af9caf43e00a5","experience","5",23,14.1825674840305,7.53622501545436,0.531372406578718
"experience.67df65cf111af9caf43e00a5","experience","7",28,13.4785037237644,5.98808395396073,0.444269191646469
"experience.68dc82cf2d34a90250ee5972","experience","3",13,15.2334348819497,8.24139375476009,0.541006924480664
"experience.68dc82cf2d34a90250ee5972","experience","5",16,14.9956683168317,8.33898514851485,0.556092931126976
"experience.68dc82cf2d34a90250ee5972","experience","7",17,15.6287128712871,5.66217239370996,0.362292943785053
"experience.697ed59824964096e537d7d3","experience","3",8,13.875,6.7296052631579,0.485016595542911
"experience.697ed59824964096e537d7d3","experience","5",19,13.5990934273483,7.03462603878116,0.517286396800119
"experience.697ed59824964096e537d7d3","experience","7",23,13.759309340545,6.26979405034325,0.455676509275638
"experience.698ce63b43f959c040a1a38c","experience","3",8,14.5,6.8625,0.473275862068965
"experience.698ce63b43f959c040a1a38c","experience","5",16,13.2171052631579,7.79407894736842,0.589696366351419
"experience.698ce63b43f959c040a1a38c","experience","7",6,12.640350877193,7.79561403508772,0.616724496877169
"experience.698e495c1fc8060e7080c7b9","experience","3",16,14.4148550724638,6.24839975845411,0.433469481797998
"experience.698e495c1fc8060e7080c7b9","experience","5",29,14.744127936032,6.81950691321006,0.462523585172129
